clavy_id;titulo;editorial;fecha de publicación;lugar de publicación
61918;Historia de Inglaterra;Surco;[1964];Barcelona
61919;El derrumbamiento del socialismo alemán. Conferencia pronunciada el 29 de octubre de 1933 en la Casa del Pueblo de Madrid;Gráf. Socialista;[1933?];Madrid
61920;Peter Pan y Wendy. La historia del niño que no quiso crecer;Juventud;[1965];Barcelona
61921;Salomé en la literatura: Flaubert, Wilde, Mallarmé, Eugenio de Castro, Apollinaire;América;1919;Madrid
61922;Historia del Antiguo Oriente;Surco;1965;Barcelona
61923;La Pluma;Topos Verlag;1980;Vaduz (Lichtenstein)
61928;Las escritoras españolas;Labor;[1930];Barcelona-Buenos Aires
61929;Historia de Roma;Surco;[1966];Barcelona
61930;Russia, its people and its literature;A.C. McClurg;1890;Chicago
61933;Lo que los hombres nunca saben;Juventud;[1961];Barcelona
61934;El mundo literario americano. Escritores contemporáneos, semblanzas, poesías, apreciaciones, pinceladas;Maucci;1903;Barcelona [etc.]
61937;Historia de Alemania;Surco;[1961];Barcelona
61938;Las profanaciones literarias;Biblioteca Ariel;[1920];[Madrid?]
61939;Los caballeros del Dorado;(Imp. Clásica Española);[1915];Madrid
61942;El ocaso de un régimen;Editorial España;1930;Madrid
61943;Historia de Italia contemporánea;Surco;[1961];Barcelona
61944;Los toros, las castañuelas y la Virgen;Caro Raggio;[1927];Madrid
61945;Obras completas;Plaza & Janés;1961;Barcelona [etc.]
61946;De Córdoba a Alcazarquivir. Tipos y paisajes de Andalucía y de Marruecos (1915-1921);Maucci;[1922];Barcelona
61948;Historia de Grecia;Surco [Sociedad General de Publicaciones];[1962];Barcelona
61949;España bajo la dinastía de los Borbones;M. Aguilar;1932;Madrid
61951;Sanjurjo (una vida española del novecientos);Acción Española;[1933];Madrid
61952;Cuentos;Juventud;[1962];Barcelona
61953;Costumbres y devociones madrileñas;Lib. de la Viuda de Pueyo;[1914];Madrid
61954;Retrato de una actriz;G.P.;[1962];Barcelona
61955;Romanones. Libro que resume la vida interesante, racial, de este sagaz, demócrata e insigne político español;Imp. de J. Pueyo;1922;Madrid
61956;Historia de Francia;Surco;[1962];Barcelona
61957;España en el crisol (un estado que se disuelve y un pueblo que renace);Editorial Minerva,;[191-?];Barcelona,
61959;Del poema eterno;Ediciones Mateu;1922;Madrid
61960;Cómo vivió Chopin en Mallorca;Surco;[1960];Barcelona
61961;Madrid goyesco (novelas);Imp. de Bernardo Rodríguez;1912;Madrid
61964;La Ilíada o El sitio de Troya;Araluce;[1960];Barcelona
61965;Del Siglo de Oro;Imp. de Bernardino Rodríguez;1910;Madrid
61967;Juan José. Drama en tres actos y en prosa;Tall. Gráf. Piñera;[1927];Madrid,
61968;El bufón. Tragedia en tres actos;R. Velasco;1913;Madrid
61970;Son mis amores reales. Drama en cuatro actos y un epilogo en verso;[Talleres poligráficos];1925;Madrid
61971;Historia de Rusia;Surco;[1960];Barcelona
61972;Mis flores. Poesías;Tip. de La Libertad;1904;Valladolid
61973;Los gatos. Poesías madrileñas;Sáenz de Jubera, Hnos.;1906;Madrid
61975;El príncipe del cantar (novelas y cuentos);Figarola Maurin;[1929];[Toulouse]
61976;Historia de Inglaterra;Surco;[1960];Barcelona
61977;El pueblo de los Majos;Sáenz de Jubera Hnos.;1912;Madrid
61979;Romancerillo del Plata. Contribución al estudio del romancero río platense;(Libr. General de Victoriano Suárez);1913;Madrid
61980;Mariflor;Macmillan;1924;New York
61983;Peter Pan y Wendy. La historia del niño que no quiso crecer;Juventud;1961;Barcelona
61984;Llama de cera (novelas);Renacimineto; [etc., etc.,;1931?];Madrid,
61985;Historias de Sófocles;Araluce;[1958];Barcelona
61986;El Marqués de la Quimera. (Novela);Biblioteca Hispánica;[s.a.];Madrid
61987;Historia de Francia;Surco;[1958];Barcelona
61988;Conversaciones literarias, 1915-1920;América;[1921?];Madrid
61990;Sobre casi nada;Espasa-Calpe;1928;Madrid
61992;Machicha Monroy. Novela;Compañia Ibero-americana de Publicaciones / Renacimiento;[1930];Madrid
61993;Coppelia;Hymsa;[1959];Barcelona
61994;Apostillas a la escena;Renacimiento;1929;Madrid [etc.]
61995;Historia de Roma;Surco;[1959];Barcelona
62000;Impresiones de arte;V. Suárez;1910;Madrid
62001;Poesía popular. Post-scriptum a la obra Cantos populares españoles (de F. R. Marín);F. Álvarez;1883;Sevilla
62002;Cuentos escogidos de los mejores autores castellanos contemporáneos;Garnier Hnos.;[1894?];París
62004;Teatro español contemporáneo;Biblioteca Renacimiento;1909;Madrid
62007;Historia de Portugal;[Surco, Sociedad General de Publicaciones];1960;Barcelona
62008;Historia de la literatura argentina;Ángel Estrada y Cía.;1914;Buenos Aires
62011;Escritores representativos de América: José Enrique Rodó, R. Blanco-Fombona, Carlos A. Torres, Carlos O. Bunge, J. Santos Chocano;Editorial América;[1917];Madrid
62012;Historia de la Iglesia;Surco;[1959];Barcelona
62014;Ocho casos de Poirot;Molino;[1983];Barcelona
62015;Un hombre extraño (novela). Segunda parte de Hombre de amor;Mundo Latino;[ca. 1922];Madrid
62016;Ocho casos de Poirot;Molino;[1985];Barcelona
62017;Hombre de amor. Novela;Mundo Latino;[ca. 1922];Madrid
62018;La casa torcida ;Testigo de cargo ; El inferior y otros relatos;Orbis;D.L. 1986;Barcelona
62019;Lo que sé por mí (confesiones del siglo);Mundo Latino;[1922];Madrid
62020;La casa torcida ;Testigo de cargo ; El inferior y otros relatos;Orbis;1987;Barcelona
62021;Lo que sé por mí (confesiones del siglo);Mundo Latino;[1922];Madrid
62022;Asesinos en acción :(quest of the spider);Centro Autónomo de Trabajos Editoriales;D.L. 1981;San Cugat del Vallés, Barcelona
62024;Los piratas del Pacífico :(Pirate of the Pacific);Centro Autónomo de Trabajos Editoriales;D.L. 1982;San Cugat del Vallés, Barcelona
62027;Lo que sé por mí;Mundo Latino;[ca. 1921];Madrid
62028;Ocho casos de Poirot;Molino;[1982];Barcelona
62029;Reflejos de la tragedia;Sociedad General Española de Librería;[1920?];Madrid
62031;El pozo de las pasiones;V. M. de Sanz Calleja;[1916];Madrid
62032;Ocho casos de Poirot;Molino;D.L. 1980;Barcelona
62033;El libro de los toreros;(Imp. Renacimiento);1916;Madrid
62034;Ocho casos de Poirot;Molino;D.L. 1981;Barcelona
62035;Lo que sé por mí. Confesiones del siglo;V.H. de Sanz Calleja;[ca. 1917];Madrid
62036;El caso de las garras de terciopelo;Molino;D.L. 1981;Barcelona
62037;Lo que sé por mí. Confesiones del siglo;V.H. de Sanz Calleja;[1917?];Madrid
62038;En un jardín oscuronovela romántica;Planeta;[1968];Barcelona
62039;Lo que sé por mí. Confesiones del siglo;(Imp. Renacimiento);[1915];Madrid
62040;En un jardín oscuronovela;Planeta;[1974];Barcelona
62042;Ocho casos de Poirot;Molino;[1975];[Barcelona]
62044;En un jardín oscuro;Plaza & Janés;D.L. 1976;Esplugas de Llobregat (Barcelona)
62045;Lo que sé por mí. Confesiones del siglo;V. H. de Sanz Calleja;[ca. 1915];Madrid
62046;Aventuras de cinco niños y un perro;[Hymsa];[1965];Barcelona
62048;Madrigales y elegías (versos de la casa, de la calle y del campo);Renacimiento;1913;Madrid
62049;En un jardín oscuro;Planeta;[1968];Barcelona
62050;En carne viva (cuatro novelas inéditas);Mundo Latino;[ca. 1922];Madrid
62052;Emocionario (almas y paisajes);Mundo Latino;[ca. 1922];Madrid
62053;El misterio del Cafe Domdaniel;Molino;[1963];[Barcelona]
62054;Giraldillas. Versos;[s.n.];1893;[s.l.]
62056;Los fiambres. Juguete cómico en un acto y en prosa;Arregui y Aruej, ed.;1898;Madrid
62058;Venalidad. Drama en un acto;Sociedad de Autores Españoles;1902;Madrid
62059;Ella y su perroCuidado y educación;Juventud;[1964];[Barcelona]
62061;El caso de las garras de terciopelo;Molino;[1962];[Barcelona]
62064;Silvia y la mano encantada. Novelas;[Calpe];1923;Madrid
62066;Tres noches (poema);(Tip. de los Huérfanos);1890;Madrid
62067;Obras completas;Juventud;[1963];Barcelona
62069;En un jardín oscuronovela romántica;Planeta;[1960];Barcelona
62070;Cantares del soldado. Escritos espresamente para destinar el producto de su venta a los heridos de Melilla;[s.n.];1893;Malaga
62073;El intérprete;Molino;[1961];[Barcelona]
62074;Anales de la escena española;[s.n.];1914;[s.l.]
62075;Ocho casos de Poirot;Molino;[1960];[Barcelona]
62077;Los hidalgos de la casa morisca;Sociedad general de Publicaciones;[1924];Barcelona
62078;Un vencido;[E. y J. Solá];1924;Barcelona
62079;El rosario;Editorial Juventud;1924;Barcelona
62081;Deber de HijoNovela;Editorial Juventud;1924;Barcelona
62084;El rosario;Edita;1930;Barcelona
62085;Traidores a la patria (la verdad sobre Asturias y Cataluña). ¡Los responsables!;Ediciones Caballero Audaz;1935;Madrid
62086;El RosarioNovela;Sociedad general de publicaciones;[¿1921?];Barcelona
62087;La venus bolchevique. Folletin de amor y de aventuras políticas;Ediciones Caballero Audaz;1932;Madrid
62088;Los ojos de Alicianovela traducida del inglés por Zoé y María Luz Morales ; ilustraciones de Longoria;[s.n.];[1921];Barcelona
62089;El terrorista. Novela;Ediciones Caballero Audaz;[ca. 1932];Madrid
62090;La penitenta de "La Alegría";Atlántida;1932;Madrid
62091;La puerta cerradaNovela;[s.n.];[1920?];Barcelona
62092;España se defiende (opiniones de un hombre de la calle);Ediciones Caballero Audaz;1932;Madrid
62093;Aventuras de Amadís de Gaula;Araluce;1914;Barcelona
62094;La Sin Ventura (vida de una pecadora irredenta). Novela;Compañía Ibero-Americana de Publicaciones (CIAP);1931;Madrid [etc.]
62095;Alejandro Centellas, aventurero del mundo. Novela cosmopolita;Renacimiento;[1931];Madrid
62096;¡París! (la ciudad de los brazos abiertos). Novela;Compañía Ibero-Americana de Publicaciones;[1931];Madrid [etc.]
62097;Lo que sé por mí (confesiones del siglo);Ediciones Caballero Audaz;[1931];Madrid
62099;Una española en París;Atlántida;1929;Madrid
62101;La Bien Pagada. Novela;Compañía Ibero-Americana de Publicaciones (CIAP);1930;Madrid [etc.]
62102;El rey de trébolEl secreto de Chimneys;Planeta-De Agostini;D.L. 1993;Barcelona
62103;El ángel de la traición. Novela;Compañía Ibero-Americana de Publicaciones (CIAP);[ca. 1929];Madrid
62105;La Bien Pagada. Novela;Compañía Ibero-Americana de Publicaciones (CIAP);1929;Madrid
62106;El misterio de CornuallesMuerte en la vicaría;Planeta-Agostini;D.L. 1993;Barcelona
62107;¡Mi marido! Novela cosmopolita;Renacimiento;ca. 1927;Madrid
62109;La buscadora de emociones. Novela;Renacimiento;[ca. 1928];Madrid
62110;La aventura de la cocineraSangre en la piscina;Planeta-Agostini;D.L. 1993;Barcelona
62111;Un hombre extraño. Novela. Segunda parte de Hombre de amor;Renacimiento;[ca. 1924];Madrid
62113;A besos y a muerte;Renacimiento;[ca. 1927];Madrid
62114;El caso de las garras de terciopelo;Molino;1991;Barcelona
62115;El novelista que vendió a su patria o Tartarín, revolucionario (una triste historia de actualidad);Renacimiento;[ca. 1924];Madrid
62117;¡Una pasión en París! Novela;Renacimiento;[ca. 1924];Madrid
62118;Historias del Ampurdán;Juventud;1989;Barcelona
62119;El jefe político (vida y milagros de un pícaro representativo de la política española). Novela;Renacimiento;1923;Madrid
62120;Cosas del mar y de la Costa Brava;Juventud;1988;Barcelona
62121;Una cualquiera. Novela;Renacimiento;[ca. 1923];Madrid
62122;Ocho casos de Poirot;Molino;D.L. 1988;Barcelona
62123;Lo que sé por mí (confesiones del siglo);Mundo Latino;[1920];Madrid
62124;Ocho casos de Poirot;Promoción y Ediciones;D.L. 1987;Madrid
62125;Horas cortesanas;Renacimiento;cop. 1923;Madrid
62129;El pozo de las pasiones;Mundo Latino;1922;Madrid
62130;Historia de Alemania;Surco;[1953];Barcelona
62131;El vals de las sombras. Juguete cómico-lírico, en un acto y en prosa;Sociedad de Autores Españoles;1906;Madrid
62132;La Odisea;Araluce;1933;Barcelona
62133;Amor de artistas. Comedia en cuatro actos y en prosa;Sociedad de Autores Españoles;1906;Madrid
62134;El mono de oro(The golden ape);Molino;1934;[Barcelona]
62135;Lorenza. Comedia en tres actos y en prosa;Sociedad de Autores Españoles;1907;Madrid
62136;El escarabajo sagrado(The scarab murder case);s.n.];1934;[S.l.
62137;Daniel. Drama en cuatro actos y en prosa;[s.n.];1907;[s.l.]
62138;La confesión. Comedia en un acto y en prosa;Sociedad de Autores Españoles;1908;Madrid
62139;Marinera. Monólogo en un acto y en prosa, original;Sociedad de Autores Españoles;1907;Madrid
62140;Peter Pan y Wendy. La historia del niño que no quiso crecer;Juventud;[1934];Barcelona
62141;Entre rocas. Zarzuela en un acto y tres cuadros, en verso;Sociedad de Autores Españoles;1908;Madrid
62142;Cuentos de Grimm;Araluce;1934;Barcelona
62143;El crimen de ayer. Drama en tres actos y en prosa;Sociedad de Autores Españoles;1908;Madrid
62144;Aventuras de Peter Pan;Juventud;[1926];Barcelona
62145;Aurora;Casa Editorial Sopena;1902;Barcelona
62146;Cuentos;[s.n.];1900;[s.l.]
62147;Raimundo Lulio. Drama lírico en tres actos y un epílogo;[s.n.];1902;[s.l.]
62148;De tren a tren. Comedia en un acto inspirada en un cuento francés;(R. Velasco, Imp.);1902;[s.l.]
62149;La conversión de Mañara. Comedia en tres actos y seis cuadros, en verso;Sociedad de Autores Españoles;1905;Madrid
62150;¡Pa mi que nieva! Modismo en dos cuadros y en prosa;(R. Velasco, Imp.);1904;Madrid
62151;Traperías;López del Arco, ed.;1905;Madrid
62153;Juan Francisco. Drama lírico en tres actos y en verso;Sociedad de Autores Españoles;1905;Madrid
62155;El duque de Gandía. Drama lírico en tres actos y un epílogo, en verso;Florencio Fiscowich;1894;Madrid
62156;Luciano: drama en tres actos y en prosa. Emp.: Yo mismo, hombre, yo mismo. No hay (h. 2)... Fin.: juntos por tu madre! (h. 44);;;[ca. 1894]
62158;Juan José. Drama en tres actos y en prosa;Florencio Fiscowich;1895;Madrid
62159;El caballero del valor;Juventud S.A.;copy 1928;Barcelona
62160;Juan José. Drama en tres actos y en prosa. Emp.: Envido (h. 2v)... Fin.: ¡Mi vida era esto, y lo he matao! (h. 142v);;;[ca. 1895]
62161;El señor feudal. Drama en tres actos y en prosa;[s.n.];1896;[s.l.]
62163;El señor feudal. Drama en tres actos y en prosa. Emp.: Deja tú que el sol te tueste (h. 3)... Fin.: sálvalo, sálvalo si puedes (h. 150v);;;[ca. 1896]
62164;Crónicas;Librería de Fernando Fé;1898;Madrid
62165;Cosas mías;Antonio López, Ed., Libr. Española;[ca. 1898];Barcelona
62166;Spoliarium. Cuadros sociales;Administración;1888;Madrid
62168;El suicidio de Werther. Drama en cuatro actos y en verso;[s.n.];1888;[s.l.]
62169;Peter Pan y Wendy. La historia del niño que no quiso crecer;Juventud;[1926];Barcelona
62170;La mejor ley. Drama en tres actos y en verso;(Imp. de José Rodriguez);1889;[s.l.]
62171;La mayorazga de los cañaverales.;Sociedad General de Publicaciones;cop. 1925;[Barcelona ;, Madrid]
62172;Los irresponsables. Drama en tres actos y en verso;(Imp. de José Rodriguez);1890;[s.l.]
62174;Honra y vida. Leyenda dramática en un acto y en verso;Florencio Fiscowich;1891;Madrid
62175;Una familia inglesa(Escenas de la vida de Oporto);[Sociedad General de Publicaciones;1926];Barcelona
62176;Tinta negra;Libr. de Fernando Fé;1892;Madrid
62178;Luciano. Drama en tres actos y en prosa;(Imp. de José Rodriguez);1894;Madrid
62179;La cuesta encantada;Editorial Juventud;1926;Barcelona
62181;El Rey de Roma;Surco;1943;Barcelona
62182;Una lección de amores. Novela póstuma;La Novela Mundial;1927;Madrid
62185;La gañanía;Prensa Moderna;[1920?];Madrid
62186;Bonaparte y JosefinaLa novela de Napoleón;Joaquín Gil;[1943;Barcelona
62188;La casa de Claudina;Edics. Mediterráneas;[1943];Barcelona
62192;Memorias sobre la Vida de María Antonieta, reina de Francia y de Navarra;Surco;1943;Barcelona
62196;Más alláNovela;Juventud;[1942];Barcelona
62197;El lobo. Drama en tres actos y en prosa;La Novela Corta;1917;Madrid
62198;La Odisea;Araluce;[1942];Barcelona
62199;El crimen de ayer. Drama en tres actos;La Novela Teatral;[1917];[Madrid]
62201;Bajo los mirtos;Millá y Piñol;1916;Barcelona
62202;El idilio de Pedrín. Poema en tres actos y un epílogo, en verso escrito sobre un cuento de Joaquín Dicenta;[s.n.];1916;[s.l.]
62203;Amor de artistas. Comedia en cuatro actos;La Novela Teatral;[1918];[Madrid]
62204;La promesa (obra póstuma). Leyenda lírico-dramática, en cinco jornadas, inspirada en un cuento de Gustavo A. Bécquer, con el último autógrafo del autor;Lib. de los Sucesores de Hernando;1917;Madrid
62205;La Emperatriz sin imperioVida de la Condesa de Castiglione;Joaquín Gil;[1942];Barcelona
62208;Mujeres (estudios de mujer). Obra póstuma;Libr. de la Viuda de Pueyo;1917;Madrid
62209;El lobo. Drama en tres actos y en prosa;Maucci;[1914];Barcelona
62210;La Ilíada o El sitio de Troya;Araluce;[1940?];Barcelona
62211;Estrellita del Alba. Novela gitana;El Cuento Popular;1914;Madrid
62212;Historias de Shakespeare;Araluce;[1936?];Barcelona
62213;¿Cuál de los dos?;[Libr. Hispano-Americana];[ca. 1913];Madrid
62214;El lobo. Drama en tres actos y en prosa, original;Renacimiento;1914;Madrid/Buenos Aires
62215;Cuentos de Perrault;[Araluce, [Casugom]];[1941];Barcelona
62216;Novelas;La Sociedad General Española de Librería;[1915?];Madrid, [etc.]
62217;El capitán Anselmo;La Novela de Bolsillo;[1915];[Madrid]
62218;Historia de Manon Lescaut y del Caballero Des Grieux;Maucci;[1941?];[Barcelona]
62219;Curro Vargas. Dama lírico en tres actos y en verso, inspirado en la célebre novela española;Sociedad de Autores Españoles;1915;Madrid
62220;La Ilíada o El sitio de Troya;Araluce;[1941];Barcelona
62221;Los irresponsables. Drama en tres actos y en verso;Sociedad de Autores Españoles;1915;Barcelona
62222;Los tres maridos burlados. Enredo en tres cuadros y un prólogo, en verso, inspirado en la novela de Tirso de Molina;[s.n.];1909;[s.l.]
62223;Los bárbaros. Novela;Renacimiento;1912;Madrid
62224;Los majos de plante. Sainete en un acto y tres cuadros, en verso, original;Sociedad de Autores Españoles;1908;Madrid
62225;Más alláNovela;[s.n.;1935];Barcelona
62227;El escarabajo sagrado;s.n.;1939;[S.l.
62230;Sobrevivirse. Drama en tres actos y un prólogo, en prosa;Sociedad de Autores Españoles;1913;Madrid
62231;El mono de oro(The golden age);Molino;1939;[Buenos Aires]
62232;Daniel. Drama en cuatro actos y en prosa;[s.n.];1913;[s.l.]
62233;Suburbio;Apolo;cop. 1938;Barcelona
62234;Los de abajo;(Estab. Tip. de Antonio Marzo);1913;[s.l.]
62236;Cuentos pasionales;Edit. América;1920;Madrid
62237;La canción de la flecha;Molino;[1945];[Barcelona]
62238;El placer de sufrir. Novela;Mundo Latino;[1921];Madrid
62239;¡Cianuro!;Agora;1945;[Barcelona]
62240;Pelayo González. Algunas de sus ideas, algunos de sus hechos, su muerte;[Mundo Latino];1922;[Madrid]
62241;Secreto en el cielo;Ed. Molino;[1945];[Barcelona]
62242;Viendo la vida. Novelas;V. H. Sanz Calleja;[1920];Madrid
62245;El camino de hierro;Molino;[1945];[Barcelona]
62246;Nostálgicas;Librería de Fernando Fé;1898;Madrid
62248;Ellas y ellos ó ellos y ellas;Alrededor del Mundo;;Madrid
62249;El pabellón de laca verde;"Surco";[1945];Barcelona
62250;Al servicio de la Gestapo;Agora;1946;[S.l.]
62251;Malos amores (ensayo de novela);F. Granada y Cía.;1908;Barcelona
62253;La princesa está triste. Comedia en tres actos y en prosa. Lo que se llevan las horas. Comedia en tres actos y en prosa;V.H. de Sanz Calleja;[1918?];Madrid
62254;El Mají;Ed. Molino;[1946];[Barcelona]
62255;La espuma de Afrodita. (Las pequeñas tragedias cotidianas). Novela;V. H. de Sanz Calleja;[1916];Madrid
62257;El miedo de los felices. Drama original, en tres actos y en prosa;;[1916?];Madrid
62258;Lo que contó Rebeca a sus amigasnovela americana para niñas de 10 á 16 años;Hymsa;[1945];Barcelona
62259;El intérprete de Hamlet. Tragicomedia original en cuatro actos en prosa, con un prólogo en verso;;[1917?];Madrid
62261;A campo traviesa. Comedia en tres actos, en prosa, original;Prensa Moderna;[1926];Madrid
62262;Herencia de sangre;[T.G. Rovira];[1946-1948];Barcelona
62263;La muñeca del amor. Capricho japonés lírico-dramático en tres actos, divididos en cinco cuadros;[s.n.];1914;Madrid
62264;Herencia de sangre;[T.G. Rovira];[1946-1948];[Barcelona
62265;Malos amores (ensayo de novela);F. Granada y Cía.;1906;Barcelona
62266;Rebeca de la granja Solnovela americana...;Humsa;[1943];Barcelona
62268;Rebeca de la granja Sol;Hymsa;[1943];Barcelona
62270;Invitación al amor;Molino;[1944];[Barcelona]
62275;Anhelos de juventud;Edit. Molino;1943;Barcelona
62276;Socialismo positivo;Valero Díaz;[1901?];Madrid
62279;El misterio del café Domdaniel(The Gracien Allen munder case);Edit. Molino;[1943];[Barcelona]
62280;La santa bohemia (recuerdos bohemios);Editorial Coop. H. de Autores;1913;Madrid
62281;Los monstruos;Edit. Molino;1944;[Barcelona]
62282;El Soto de Roma. Conferencia, en el Ateneo de Madrid, en la tarde del 9 de noviembre de 1920. Opinión de don Luis Araquistain; mensajes de los colonos del Soto de Roma al excelentísimo Sr. Duque de Wellington; exposición histórico-legal del problema;[s.n.];1921;[s.l.]
62283;La muerte vestida de plata;[s.n.];1944;Barcelona
62285;El terror purpúreo;[Molino];1944;[Barcelona]
62286;Al vuelo. Artículos y poesías (obra póstuma);Lib. de Fernando Fe;1912;Madrid
62287;El intérprete(The Monthpiece);Molino;[1944];[Barcelona]
62289;Rey de los corazones;Ed. Molino;[1944];[Barcelona]
62290;La ópera española y la zarzuela. Breves consideraciones sobre el arte lírico-dramático hechas por un antiguo bufo hoy empresario de zarzuela seria;[s.n.];1882;Madrid
62293;Problemas de la guerra y de la paz;[[Sociedad General de Publicaciones], Surco];[1944];Barcelona
62294;España. Semanario de la vida nacional;[España];1915-1924;Madrid
62298;Las fronteras de la pasión;Compañía Ibero-Americana de Publicaciones (CIAP);1931;Madrid
62299;La educación de los niños dificiles;Salvat;1950;Barcelona
62300;En tierra de santos;Renacimiento;1920;Madrid
62302;Doña Violante. Novela de la vida pícara y estudiantil;Libr. de los Sucesores de Hernando;1910;Madrid
62303;La vida en la Edad Media;Salvat;[1950];Barcelona
62304;El galán supersticioso, o Un matrimonio imposible. Novela;La Novela Mundial;1927;Madrid
62306;La huída. Novela;Renacimiento;[1927];Madrid
62307;La tierra y su historia;Salvat;[1949];Barcelona
62308;Los grandes españoles: Palacio Valdés. Análisis de ese alma blanca y angélica y de ese astro sano y optimista ...;Imp. de Juan Pueyo;1919;Madrid
62310;Mamá. Madrigal. El pobrecito Juan;[Estrella];1920;Madrid
62311;La literatura alemana;Salvat;[1949];Barcelona, etc.
62312;Esperanza nuestra. Sueño de una noche de agosto. Rosina es frágil;[Estrella];1920;Madrid
62313;La civilización de 1960;Salvat;1952;Barcelona
62314;La mujer que necesita amar. Novela;Rivadeneyra;[ca. 1927];Madrid
62316;La mujer desconocida. Novela;Renacimiento;1920;Madrid
62317;Historia de Alemania;Salvat;[1952];Barcelona
62318;El negro que tenía el alma blanca. Novela;Sopena;[1938];Buenos Aires
62321;El Departamento de la muerte;Molino;1952;[Barcelona]
62322;La señorita y el obrero o Un "flirt" en la verbena de San Antonio. Novela;La Novela Mundial;1926;Madrid
62324;El peligro. Novela;Renacimiento;1919;Madrid
62325;La segunda guerra mundial (1939-1945);Salvat;[1952];Barcelona, etc.
62326;La casa de los solteros. Novela;La Novela Mundial;1927;Madrid
62327;El misterio del café Domdaniel;Molino;[1951];[Barcelona]
62328;Dos francesas y un español. Novela;Renacimiento;1931;Madrid
62330;Prosistas modernos;Instituto-Escuela;1925;Madrid
62331;Las expediciones polares;Salvat;[1947];Barcelona
62332;Páginas escogidas e inéditas;Biblioteca Nueva;[1918?];Madrid
62335;Locura feroz;Molino;[1947];[Barcelona]
62336;El sello de Salomón (un regalo de los dioses);Imp. y Litografía de J. Palacios;1907;Madrid
62337;Polly, rayo de solnovela para niñas de 8 a 12 años;Hymsa;1946;Barcelona
62338;Juan Belmonte, su vida y su arte;Unión Editorial Hispano-Americana;[1914];Barcelona
62339;Antes morir;Edic. Agora;1947;[Barcelona]
62341;Peligro oculto;Ed. Molino;[1946];[Barcelona]
62342;La noche en el alma. Comedia en cuatro actos y en prosa;Biblioteca Hispania;[ca. 1925];Madrid
62343;Rebeca de la granja Sol. Novela americana para niñas de 12 a 16 años;Edic. Hymsa;[1946];Barcelona
62344;Historias, historietas y cuentecillos;Libr. de la Vda. de Ch. Bouret;1918;México
62345;Las Cruzadas;Salvat;1948;Barcelona, etc.
62348;Alma andaluza;Lib. de Fernando Fé;1903;Madrid
62349;Lo que contó Rebeca a sus amigas;Hymsa;[1948];Barcelona
62351;El caso de las garras de terciopelo;Editorial Molino;1948;Barcelona
62352;Recuerdos de Andalucía. Leyendas tradicionales e históricas;Imp. del Correo de Andalucía;1874;Málaga
62353;Historia del comercio;Salvat;1947;Barcelona
62355;Lo que contó Rebeca a sus amigasnovela americana para niñas de 13 á 16 años;Nymsa;[1948];Barcelona
62356;De un errante (cartas a Jack. Kaleidoscopio de prosas);J. Ratés Martín;1910;Madrid
62359;Historia de Asia;Salvat;[1947];Barcelona
62360;¡Como una torre! Comedia en tres actos;[Estampa];1936;Madrid
62362;Reflejos de Fray Candil;La Propaganda Literaria;1886;Habana
62363;Historia de la U.R.S.S.;Salvat;[1953];Barcelona, etc.
62364;Triquitraques. Críticas;Libr. de Fernando Fé;1892;Madrid
62367;Historia de la música;Salvat;1953;Barcelona, etc.
62368;Solfeo. Critica y sátira;Imp. y fundición de Manuel Tello;1893;Madrid
62370;Novelas en germen;Libr. de Victoriano Suárez;1900;Madrid
62371;La literatura rusa;Salvat;[1953];Barcelona
62372;Grafómanos de América (patología literaria);Libr. Gral. de Victoriano Suárez;1902;Madrid
62374;Vórtice. Poesías;Libr. Gral. de Victoriano Suárez;1902;Madrid
62375;El pueblo de las abejas;Salvat;[1953];Barcelona
62376;A fuego lento;Imp. Heinrich y Cía., Ed.;1903;Barcelona
62378;Al través de mis nervios (crítica y sátira);(Imp. de Henrich y Cía.);1903;Barcelona
62379;El tesoro de Martin Hews;Molino;[1953?];[Barcelona]
62380;Sintiéndome vivir (salidas de tono);Libr. Gral. de Victoriano Suárez;1906;Madrid
62382;Bulevar arriba, bulevar abajo (psicología al vuelo);Libr. Paul Ollendorff;[1912];París
62383;El diabólico Doctor(the Devil Doctor) : novela de Fu-Manchú;[Edit. Molino, Vicente Ferrer Maluquer]];1953;[Barcelona
62384;En la noche dormida (novela erótica);Renacimiento;1913;Madrid
62385;El antiguo Egipto;Salvat;[1953];Barcelona
62386;En pos de la paz (pequeñeces de la vida diaria). Novela;Libr. de la Viuda de Pueyo;1917;Madrid
62387;En un jardín oscuro(novela romántica);Planeta;[1953];Barcelona
62389;Los planetas;Salvat;1954;Barcelona
62390;Rojeces de Marte (sonetos);Pueyo;1921;Madrid
62392;Trovadores y trovas;[s.n.];1899;[S.l.]
62394;El presuntuoso dragón;Molino;1952;[Barcelona]
62398;La Literatura china;[Salvat];[1952];Barcelona
62402;La primera guerra mundial;Salvat;[1952];Barcelona
62403;La eterna primavera. Narraciones;Libr. Internacional de I. de Aldecoa;1919;Burgos
62405;El día de la ira. Novela;V. H. de Sanz Calleja;[1912?];Madrid
62406;Los paises legendarios ante la ciencia;Salvat;[1952];Barcelona
62410;Historia del sello de correos;Salvat;[1952];Barcelona
62414;El milagro de la casa amarilla...para niñas de 12 á 16 años;Hymsa;[1952];Barcelona
62415;Summa [revista selecta ilustrada];Summa;1915-1916;Madrid
