clavy_id,"editorial","titulo","lugar de publicaci�n","fecha de publicaci�n"
112476,"Compañía Ibero-Americana de Publicaciones: Editorial Atlántida","Por un secreto de Estado. Episodio histórico de la mala vida de Fernando VII",,
112477,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La Roja",,
112478,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El único pecado",,
112479,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El misterio de la Encarna",,
112480,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El collar del chino",,
112481,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Dentro de la ley",,
112482,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Anacronismo sentimental",,
112483,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Clarita Reyes",,
112484,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Los cuatro caballos",,
112485,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La esposa engañada",,
112486,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Se quedó sin ella",,
112487,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Polvareda conyugal",,
112488,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El chulito de las cuatro y media",,
112489,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La ""Señorita España""",,
112490,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Huerto de rosas",,
112491,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Memorias de un médico",,
112492,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El cartero de su deshonra",,
112493,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Faro sin luz",,
112494,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El planeta prodigioso",,
112495,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","K-O (La novela del boxeo)",,
112496,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La fabulosa aventura de Blas de Lerena",,
112497,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Lulichi y Fifuchi Blasco o Está el mundo que es un asco",,
112498,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","¡Un caballero español!",,
112499,"Compañía Ibero Americana de Publicaciones (CIAP) / Atlántida","Una aventura de amor",,
112500,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La muerte de un ""señorito"" juerguista",,
112501,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Marcha nupcial",,
112502,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La voz de Fabricio",,
112503,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Una mujer como hay muchas",,
112504,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Infierno",,
112505,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El lecho histórico",,
112506,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Maripepiña",,
112507,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La revolucíon sentimental. Patraña burlesca",,
112509,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La vida rota",,
112510,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Salomé de hoy",,
112511,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Coliflor o La hija del ""Mosquito"". (Novela cómica)",,
112512,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El calavera a la fuerza",,
112513,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Una española en París",,
112514,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Julita la extraordinaria",,
112515,"Compañía Ibero-Americana de Publicaciones / Atlántida","La burladora de Londres",,
112516,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El berilo azul",,
112517,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Noche y amanecer",,
112518,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Doguinitzio, el príncipe afgano",,
112519,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El baño de la muerta",,
112520,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Lo que se lleva la vida",,
112521,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Cuando el amor nace…",,
112522,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Una mujer demasiado buena",,
112523,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","¡Ella eres tú!...",,
112524,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Hilo de perlas",,
112525,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El gaucho Antenor",,
112526,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La hija del saltimbanqui",,
112527,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Otra castiza de Samaria. (Estampas Isabelinas)",,
112528,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La torre de Hero",,
112529,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Las veladas de la señá Isidra",,
112530,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Pasión de artista. Novela escénica en tres cuadros",,
112531,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La mujer nueva",,
112532,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Tierra firme",,
112533,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El poeta y la princesa o El cabaret de la Cotorra Verde. (Novela film)",,
112534,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Mi madre me odia",,
112535,"Compañía Ibero-Americana de Publicaciones / Atlántida","Humo de opio",,
112536,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La fiera corrupia. Novela cómica",,
112537,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El que a hierro mata… es un bestia",,
112538,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El dorado trópico",,
112539,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El último amor. Novela",,
112540,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Placeres y delitos a bordo",,
112541,"Compañía Ibero-Americana de Publicaciones: Editorial Atlántida","…Y llegó hasta la espía",,
112542,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","¿Quién sabe?...",,
112543,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Santa y pecadora",,
112544,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La ramita de olivo",,
112545,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Roca viva",,
112547,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Pequeñas cosas",,
112549,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Las siete palabras",,
112550,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","¡La piscina! ¡La piscina!",,
112551,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Vísperas de la Gloriosa",,
112552,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Mi amigo el verdugo",,
112553,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El sexo triunfante",,
112554,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El autor del crimen",,
112555,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Pepita",,
112556,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La venganza del marido. (Historieta de un galán enterrado en vida)",,
112557,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","""¡Déjame..., déjame seguir mi camino!""",,
112558,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","De hombre a hombre",,
112559,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El camafeo roto",,
112560,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Aquel hombre…",,
112561,"Compañía Ibero-Americana de Publicaciones  (CIAP) /  Atlántida","Rémora",,
112562,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Lo menos noventa y nueve",,
112563,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El fugitivo",,
112565,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El condotiero",,
112566,"Compañía Ibero-Americana de Publicaciones: Editorial Atlántida","El crimen de un celoso",,
112567,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Se prohíbe la entrada",,
112568,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El desdeñoso",,
112569,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La conquista de París",,
112570,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Un marido relativamente engañado",,
112571,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Una pena de muerte",,
112572,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El drama del Barrio Chino",,
112573,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Las bromas de don Crótido o Unos días en la Sierra",,
112574,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El rapto de Elena",,
112575,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El solitario de Yuste o Una mala tentación",,
112576,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El beso imposible",,
112577,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Cosas del tapete verde",,
112578,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La virgen muda",,
112579,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Los idilios de Montearriba. Amor de conspiradores",,
112580,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Por las lindes del amor",,
112581,"Compañía Ibero-Americana de Publicaciones: (CIAP) / Atlántida","La tragedia del gordo",,
112582,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Los oídos del alma",,
112583,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Aventuras democráticas",,
112584,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Mala vida y buena muerte",,
112585,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","¿Cómo era Susana?",,
112586,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Las caras del amor",,
112587,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","¡Esperándole!",,
112588,"Compañía Ibero-Americana de Publicaciones (CIAP) /  Atlántida","¿Quién mató a Pedro Juan?",,
112589,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La puerta falsa",,
112590,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El tenorio emigrante",,
112591,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El revólver cargado",,
112595,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Cruce de caminos",,
112600,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La guerra del amor",,
112603,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Mi tía",,
112606,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Guardia de honor",,
112608,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Claudia",,
112612,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La marquesa loca",,
112615,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Una mala persona",,
112624,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","La sirena cautiva",,
112626,"Compañía Ibero-Americana de Publicaciones / Atlántida","El emigrante",,
112631,"Atlántida /  Compañía Ibero-Americana de Publicaciones (CIAP)","El tulipán rojo",,
112632,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Vivir y soñar",,
112637,"Compañía Ibero-Americana de Publicaciones / Atlántida","La venus de ébano",,
112638,"Compañía Ibero-Americana de Publicaciones (CIAP) /  Atlántida","Cómo fracasó Manrique Alcedo",,
112644,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","El rey proscrito",,
112649,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Historia cínica",,
112652,"Compañía Ibero-Americana de Publicaciones (CIAP) / Atlántida","Quinito",,
113403,"Espasa-Calpe","Resonancias",,
113520,"Viuda de Montero","4 estampas extremeñas con su marco",,
113521,"Espasa-Calpe","8 estampas extremeñas con su marco",,
113522,"Espasa Calpe","Letras. Notas de un lector",,
113741,"Saturnino Calleja","Rebuznar a tiempo",,
113742,"Saturnino Calleja","Bromas de Chinchín",,
113743,"Saturnino Calleja","Hablar por los codos",,
113744,"Saturnino Calleja","El reloj de los genios",,
113745,"Saturnino Calleja","Los inquilinos del mar",,
113746,"Saturnino Calleja","Los niños muñecos",,
113747,"Saturnino Calleja","El castillo de Siete Tortas",,
113748,"Saturnino Calleja","Poca Pupa",,
113749,"Saturnino Calleja","¡Abracadabra!",,
113750,"Saturnino Calleja","Castañuelas",,
113751,"Saturnino Calleja","Medicina prodigiosa",,
113752,"Saturnino Calleja","Simbad el marino",,
113753,"Saturnino Calleja","¿Estoy despierto?",,
113754,"Saturnino Calleja","Bodas al cielo",,
113755,"Saturnino Calleja","Los enanos de la herrería",,
113756,"Saturnino Calleja","Las medias del gran duque",,
113757,"Saturnino Calleja","El burro poeta",,
113758,"Saturnino Calleja","Jajá y Jujú",,
113759,"Saturnino Calleja","las tres sonrisas",,
113760,"Saturnino Calleja","Jigante, león y zorro",,
113761,"Saturnino Calleja","¡Vaya con el diablo!",,
113762,"Saturnino Calleja","El alcalde de Cascanueces",,
113763,"Saturnino Calleja","El rigor de las desdichas",,
113764,"Saturnino Calleja","Aladino",,
113765,"Saturnino Calleja","El valor de la modestia",,
113766,"Saturnino Calleja","Teclo y su mamá",,
113767,"Saturnino Calleja","Un dentista original",,
113768,"Saturnino Calleja","El tío Trápala",,
113769,"Saturnino Calleja","Pipi y su amo",,
113770,"Saturnino Calleja","El encanto",,
113771,"Saturnino Calleja","Corimbimbí",,
113772,"Saturnino Calleja","El pastor y los diablos",,
113773,"Saturnino Calleja","Triquiñuelas",,
113774,"Saturnino Calleja","El mago de Villaviciosa",,
113775,"Saturnino Calleja","Aventuras de Cachano",,
113776,"Saturnino Calleja","El hada de la pintura",,
113777,"Saturnino Calleja","Merienda sabrosa",,
113778,"Saturnino Calleja","La muela del dragón",,
113779,"Saturnino Calleja","El secreto del cuerno",,
113780,"Saturnino Calleja","Las tres guardias de Roberto",,
113781,"Saturnino Calleja","El príncipe Sakia",,
113782,"Saturnino Calleja","Chis...toso",,
113783,"Saturnino Calleja","Papá cigüeña",,
113784,"Saturnino Calleja","Pepe Pelos",,
113785,"Saturnino Calleja","En línea recta",,
113786,"Saturnino Calleja","De soldado a capitán",,
113787,"Saturnino Calleja","Cristóbal el generoso",,
113788,"Saturnino Calleja","Magrini Fritini",,
113789,"Saturnino Calleja","Roberto el coco",,
113790,"Saturnino Calleja","¡Vaya un pez!",,
113791,"Saturnino Calleja","Paliza de letras",,
113792,"Saturnino Calleja","Tomás...ino",,
113793,"Saturnino Calleja","El grumete Recaredo",,
113794,"Saturnino Calleja","Indigestión de pepino",,
113795,"Saturnino Calleja","El paje Pepitin",,
113796,"Saturnino Calleja","Tres cosas raras",,
113797,"Saturnino Calleja","Por cuidar a un jilguero",,
113798,"Saturnino Calleja","Juan Tomate",,
113799,"Saturnino Calleja","El palacio de las virtudes",,
113800,"Saturnino Calleja","Calzones rotos",,
113801,"Saturnino Calleja","El hijo del herrero",,
113802,"Saturnino Calleja","Garrotazo y tente tieso",,
113803,"Saturnino Calleja","Papalina",,
113804,"Saturnino Calleja","Chin-Pirri-Pi-Chin",,
113805,"Saturnino Calleja","La oreja del diablo",,
113806,"Saturnino Calleja","El rey Mondregas",,
113807,"Saturnino Calleja","Veneno y reventiños",,
113808,"Saturnino Calleja","El país de los enanos",,
113809,"Saturnino Calleja","Discípulos de Trompis",,
113810,"Saturnino Calleja","El país de los gigantes",,
113811,"Saturnino Calleja","Una visita al cielo",,
113812,"Saturnino Calleja","El palacio encantado",,
113813,"Saturnino Calleja","Los cuatro granos de sal",,
113814,"Saturnino Calleja","Chinelita de cristal",,
113815,"Saturnino Calleja","El carnero misterioso",,
113816,"Saturnino Calleja","Los hijos del sastre",,
113817,"Saturnino Calleja","El león de Quintanadueñas",,
113818,"Saturnino Calleja","Alcuza de Malaschinches",,
113819,"Saturnino Calleja","Rosita del bosque",,
113820,"Saturnino Calleja","La isla de Jauja",,
